IoT,Fecha,Hora,Temperatura,Humedad,Presion_Atmosferica,Intensidad_Luz,Viento,UV
E12_MIX_8,11/03/2023,04:03:56,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:04:06,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:04:15,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:04:25,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:04:35,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:04:44,20,61,85723.28,0.5,0,NaN
E9_CAP_12,03/11/2023,04:02:32,20.0,65.0,84920.0,683.0,0,0
E9_CAP_12,03/11/2023,04:02:32,20.0,65.0,84930.0,687.0,0,0
E12_MIX_8,11/03/2023,04:04:59,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:05:09,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:05:18,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,01:13:55,20.0,64.0,863.88,832.0,0,0
E12_MIX_8,11/03/2023,04:05:28,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:05:37,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:05:47,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:05:57,20,61,85723.28,0.5,0,NaN
E9_CAP_12,03/11/2023,04:02:32,20.0,65.0,84928.0,680.0,0,0
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:06:36,23,56,1005,1045,12,0
E11_CAP_1,2023/11/03,01:13:55,20.0,63.0,863.88,841.0,0,0
E9_CAP_12,03/11/2023,04:02:32,20.0,65.0,84928.0,671.0,0,0
E12_MIX_8,11/03/2023,04:06:11,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:06:21,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:06:30,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:06:40,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:06:50,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:06:59,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:07:09,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,01:13:55,20.0,63.0,863.88,852.0,0,0
E9_CAP_12,03/11/2023,04:02:32,20.0,65.0,84932.0,669.0,0,0
E11_CAP_1,2023/11/03,04:07:51,20.0,63.0,863.91,842.0,0,0
E9_CAP_12,03/11/2023,04:02:32,20.0,65.0,84923.0,682.0,0,0
E12_MIX_8,11/03/2023,04:07:24,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:07:33,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:07:43,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:07:52,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:08:02,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:08:12,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:08:21,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:08:36,20.0,63.0,863.83,852.0,0,0
E9_CAP_12,03/11/2023,04:02:32,20.0,65.0,8492.0,684.0,0,0
E12_MIX_8,11/03/2023,04:08:36,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:09:22,20.0,63.0,863.9,830.0,0,0
E12_MIX_8,11/03/2023,04:08:45,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:08:55,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:09:05,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:09:14,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:09:24,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:09:33,20,61,85723.28,0.5,0,NaN
E9_CAP_12,03/11/2023,04:09:56,20.0,65.0,84921.0,686.0,0,0
E11_CAP_1,2023/11/03,04:10:07,20.0,63.0,863.82,850.0,0,0
E9_CAP_12,03/11/2023,04:10:33,20.0,65.0,84922.0,694.0,0,0
E12_MIX_8,11/03/2023,04:09:48,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:09:58,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:10:07,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:10:17,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:10:26,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:10:36,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:10:46,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:10:53,20.0,63.0,863.81,847.0,0,0
E9_CAP_12,03/11/2023,04:11:11,20.0,65.0,84925.0,685.0,0,0
E11_CAP_1,2023/11/03,04:11:38,20.0,64.0,863.8,838.0,0,0
E9_CAP_12,03/11/2023,04:11:48,20.0,65.0,8491.0,686.0,0,0
E12_MIX_8,11/03/2023,04:11:00,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:11:10,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:11:20,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:11:29,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:11:39,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:11:48,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:11:58,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:12:19,23,56,1019,1056,10,0
E11_CAP_1,2023/11/03,04:12:22,19.0,64.0,863.72,850.0,0,0
E9_CAP_12,03/11/2023,04:12:25,20.0,65.0,84921.0,685.0,0,0
E12_MIX_8,11/03/2023,04:12:13,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:12:22,20,61,85723.28,0.5,0,NaN
E9_CAP_12,03/11/2023,04:13:02,20.0,65.0,84921.0,683.0,0,0
E12_MIX_8,11/03/2023,04:12:32,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:12:41,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:12:51,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:13:01,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:13:07,19.0,64.0,863.77,843.0,0,0
E12_MIX_8,11/03/2023,04:13:10,20,61,85723.28,0.5,0,NaN
E9_CAP_12,03/11/2023,04:13:40,20.0,65.0,84919.0,685.0,0,0
E11_CAP_1,2023/11/03,04:13:52,19.0,64.0,863.74,843.0,0,0
E12_MIX_8,11/03/2023,04:13:25,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:13:34,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:13:44,20,61,85723.28,0.5,0,NaN
E9_CAP_12,03/11/2023,04:14:17,20.0,65.0,84923.0,691.0,0,0
E12_MIX_8,11/03/2023,04:13:54,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:14:03,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:14:13,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:14:22,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:14:37,19.0,63.0,863.77,843.0,0,0
E9_CAP_12,03/11/2023,04:14:54,20.0,65.0,84917.0,686.0,0,0
E11_CAP_1,2023/11/03,04:15:22,19.0,63.0,863.75,843.0,0,0
E12_MIX_8,11/03/2023,04:14:37,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:14:47,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:14:57,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:15:06,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:15:16,20,61,85723.28,0.5,0,NaN
E9_CAP_12,03/11/2023,04:15:31,20.0,65.0,8492.0,688.0,0,0
E12_MIX_8,11/03/2023,04:15:25,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:15:35,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:16:07,19.0,63.0,863.87,851.0,0,0
E12_MIX_8,11/03/2023,04:15:50,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:15:59,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:16:09,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:16:18,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:16:28,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:16:38,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:16:47,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:16:54,19.0,63.0,863.84,847.0,0,0
E11_CAP_1,2023/11/03,04:17:39,19.0,63.0,863.89,847.0,0,0
E12_MIX_8,11/03/2023,04:17:02,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:17:12,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:17:21,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:18:01,23,56,1021,1099,10,0
E12_MIX_8,11/03/2023,04:17:31,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:17:40,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:17:50,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:17:59,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:18:24,19.0,63.0,863.89,847.0,0,0
E12_MIX_8,11/03/2023,04:18:14,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:18:24,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:18:33,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:18:43,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:18:53,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:19:02,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:19:08,19.0,64.0,863.9,841.0,0,0
E12_MIX_8,11/03/2023,04:19:12,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:19:53,19.0,64.0,863.85,838.0,0,0
E12_MIX_8,11/03/2023,04:19:27,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:19:36,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:19:46,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:19:55,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:20:05,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:20:14,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:20:24,20,61,85723.28,0.5,0,NaN
E11_CAP_1,2023/11/03,04:20:38,19.0,64.0,863.84,832.0,0,0
E12_MIX_8,11/03/2023,04:20:39,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:20:49,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:20:58,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:21:08,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:21:17,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:21:27,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:21:36,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:21:51,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:22:01,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:22:10,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:22:20,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:22:30,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:22:39,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:22:49,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:23:43,23,56,1029,1058,13,0
E12_MIX_8,11/03/2023,04:23:04,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:23:13,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:23:23,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:23:33,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:23:42,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:23:52,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:24:01,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:24:16,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:24:26,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:24:35,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:24:45,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:24:54,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:25:04,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:25:14,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:25:29,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:25:38,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:25:48,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:25:57,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:26:07,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:26:16,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:26:26,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:26:41,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:26:50,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:27:00,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:27:10,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:27:19,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:27:29,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:27:38,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:27:53,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:28:03,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:28:12,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:28:22,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:28:31,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:28:41,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:28:51,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:29:26,23,56,1024,1077,11,0
E12_MIX_8,11/03/2023,04:29:05,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:29:15,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:29:25,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:29:34,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:29:44,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:29:53,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:30:03,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:30:18,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:30:27,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:30:37,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:30:46,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:30:56,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:31:05,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:31:15,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:31:30,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:31:39,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:31:49,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:31:59,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:32:08,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:32:18,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:32:27,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:32:42,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:32:52,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:33:01,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:33:11,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:33:20,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:33:30,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:33:40,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:33:55,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:34:04,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:34:14,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:34:23,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:34:33,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:34:42,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:34:52,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:35:08,23,56,1020,1185,13,0
E12_MIX_8,11/03/2023,04:35:07,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:35:16,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:35:26,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:35:35,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:35:45,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:35:55,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:36:04,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:36:19,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:36:29,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:36:38,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:36:48,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:36:57,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:37:07,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:37:16,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:37:31,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:37:41,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:37:50,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:38:00,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:38:09,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:38:19,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:38:29,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:38:43,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:38:53,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:39:02,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:39:12,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:39:22,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:39:31,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:39:41,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:40:51,23,56,1024,1238,10,0
E12_MIX_8,11/03/2023,04:39:56,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:40:05,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:40:15,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:40:24,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:40:34,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:40:44,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:40:53,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:41:08,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:41:18,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:41:27,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:41:37,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:41:46,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:41:56,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:42:06,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:42:20,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:42:30,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:42:39,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:42:49,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:42:59,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:43:08,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:43:18,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:43:33,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:43:42,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:43:52,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:44:01,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:44:11,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:44:21,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:44:30,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:44:45,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:44:54,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:45:04,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:45:14,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:45:23,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:45:33,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:45:42,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:46:33,23,56,1012,1179,12,0
E12_MIX_8,11/03/2023,04:45:57,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:46:07,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:46:16,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:46:26,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:46:35,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:46:45,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:46:55,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:47:09,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:47:19,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:47:28,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:47:38,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:47:47,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:47:57,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:48:07,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:48:22,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:48:31,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:48:41,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:48:50,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:49:00,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:49:10,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:49:19,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:49:34,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:49:44,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:49:53,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:50:03,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:50:12,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:50:22,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:50:32,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:50:47,20,60,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:50:56,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:51:06,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:51:15,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:51:25,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:51:34,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:51:44,20,61,85723.28,0.5,0,NaN
Estacion_2_Villa_Nueva_Zona_12,11/03/2023,04:52:16,23,56,1029,1161,10,0
E12_MIX_8,11/03/2023,04:51:59,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:52:08,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:52:18,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:52:28,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:52:37,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:52:47,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:52:56,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:53:12,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:53:22,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:53:31,20,61,85723.28,0.5,0,NaN
E12_MIX_8,11/03/2023,04:53:41,20,61,85723.28,0.5,0,NaN
